timestamp,season,hour,time_step_hours,cloud_cover,cos_zenith,irradiance_wm2,ambient_temp_c,wind_speed_ms,pv_generation_kw,building_load_kw,grid_power_kw,grid_energy_kwh,tou_rate_thb,cost_thb
2026-05-08 11:30:00,summer,11.5,0.25,0.114,0.9813,942.5,40.6,2.65,4.007,0.784,0.0,0.0,4.18,0.0
2026-05-08 11:45:00,summer,11.75,0.25,0.0,0.991,1057.2,41.1,1.61,4.326,0.706,0.0,0.0,4.18,0.0
2026-05-08 12:00:00,summer,12.0,0.25,0.111,0.9967,961.4,41.1,1.8,4.002,0.643,0.0,0.0,4.18,0.0
2026-05-08 12:15:00,summer,12.25,0.25,0.082,0.9985,990.1,41.9,2.42,4.144,0.561,0.0,0.0,4.18,0.0
2026-05-08 12:30:00,summer,12.5,0.25,0.061,0.9963,1007.5,42.4,1.44,4.104,0.508,0.0,0.0,4.18,0.0
2026-05-08 12:45:00,summer,12.75,0.25,0.007,0.9901,1049.6,42.4,2.16,4.329,0.464,0.0,0.0,4.18,0.0
2026-05-08 13:00:00,summer,13.0,0.25,0.062,0.98,988.2,42.4,2.48,4.132,0.453,0.0,0.0,4.18,0.0
2026-05-08 13:15:00,summer,13.25,0.25,0.016,0.966,1014.4,42.5,1.4,4.122,0.449,0.0,0.0,4.18,0.0
2026-05-08 13:30:00,summer,13.5,0.25,0.014,0.9481,995.0,42.7,1.77,4.09,0.456,0.0,0.0,4.18,0.0
2026-05-08 13:45:00,summer,13.75,0.25,0.014,0.9265,970.8,42.6,1.99,4.025,0.464,0.0,0.0,4.18,0.0
2026-05-08 14:00:00,summer,14.0,0.25,0.0,0.9012,953.2,43.0,1.54,3.911,0.491,0.0,0.0,4.18,0.0
2026-05-08 14:15:00,summer,14.25,0.25,0.095,0.8724,844.7,42.7,2.08,3.561,0.49,0.0,0.0,4.18,0.0
2026-05-08 14:30:00,summer,14.5,0.25,0.0,0.8401,882.3,42.7,1.56,3.663,0.531,0.0,0.0,4.18,0.0
2026-05-08 14:45:00,summer,14.75,0.25,0.0,0.8045,841.1,42.6,1.73,3.526,0.608,0.0,0.0,4.18,0.0
2026-05-08 15:00:00,summer,15.0,0.25,0.012,0.7657,788.5,41.8,1.74,3.341,0.697,0.0,0.0,4.18,0.0
2026-05-08 15:15:00,summer,15.25,0.25,0.049,0.724,717.3,42.1,1.06,3.022,0.768,0.0,0.0,4.18,0.0
2026-05-08 15:30:00,summer,15.5,0.25,0.047,0.6794,669.4,41.5,1.55,2.875,0.861,0.0,0.0,4.18,0.0
2026-05-08 15:45:00,summer,15.75,0.25,0.0,0.6323,641.8,41.3,1.88,2.782,0.965,0.0,0.0,4.18,0.0
2026-05-08 16:00:00,summer,16.0,0.25,0.085,0.5827,544.1,41.0,1.64,2.383,1.086,0.0,0.0,4.18,0.0
2026-05-08 16:15:00,summer,16.25,0.25,0.132,0.5309,468.8,40.7,2.3,2.089,1.233,0.0,0.0,4.18,0.0
2026-05-08 16:30:00,summer,16.5,0.25,0.135,0.4772,412.9,40.3,2.32,1.855,1.358,0.0,0.0,4.18,0.0
2026-05-08 16:45:00,summer,16.75,0.25,0.165,0.4217,347.2,40.2,1.86,1.567,1.501,0.0,0.0,4.18,0.0
2026-05-08 17:00:00,summer,17.0,0.25,0.156,0.3647,293.9,39.6,1.96,1.339,1.66,0.321,0.08,4.18,0.335
2026-05-08 17:15:00,summer,17.25,0.25,0.107,0.3064,246.6,39.0,1.31,1.128,1.808,0.68,0.17,4.18,0.711
2026-05-08 17:30:00,summer,17.5,0.25,0.055,0.2471,193.0,38.5,1.87,0.893,1.94,1.047,0.262,4.18,1.094
2026-05-08 17:45:00,summer,17.75,0.25,0.061,0.1871,129.7,37.8,2.0,0.607,2.075,1.468,0.367,4.18,1.534
2026-05-08 18:00:00,summer,18.0,0.25,0.0,0.1265,72.5,37.1,1.4,0.342,2.197,1.855,0.464,4.18,1.938
2026-05-08 18:15:00,summer,18.25,0.25,0.0,0.0657,21.6,36.5,1.03,0.103,2.316,2.213,0.553,4.18,2.313
2026-05-08 18:30:00,summer,18.5,0.25,0.0,0.0049,0.4,37.0,2.5,0.0,2.419,2.419,0.605,4.18,2.528
2026-05-08 18:45:00,summer,18.75,0.25,0.0,0.0,0.0,36.5,1.44,0.0,2.499,2.499,0.625,4.18,2.611
2026-05-08 19:00:00,summer,19.0,0.25,0.0,0.0,0.0,35.6,2.2,0.0,2.563,2.563,0.641,4.18,2.678
2026-05-08 19:15:00,summer,19.25,0.25,0.0,0.0,0.0,35.2,1.69,0.0,2.593,2.593,0.648,4.18,2.71
2026-05-08 19:30:00,summer,19.5,0.25,0.0,0.0,0.0,34.9,1.46,0.0,2.62,2.62,0.655,4.18,2.738
2026-05-08 19:45:00,summer,19.75,0.25,0.0,0.0,0.0,34.3,1.03,0.0,2.636,2.636,0.659,4.18,2.755
2026-05-08 20:00:00,summer,20.0,0.25,0.0,0.0,0.0,33.7,1.85,0.0,2.614,2.614,0.653,4.18,2.732
2026-05-08 20:15:00,summer,20.25,0.25,0.0,0.0,0.0,33.7,1.63,0.0,2.58,2.58,0.645,4.18,2.696
2026-05-08 20:30:00,summer,20.5,0.25,0.0,0.0,0.0,33.1,2.52,0.0,2.542,2.542,0.635,4.18,2.656
2026-05-08 20:45:00,summer,20.75,0.25,0.0,0.0,0.0,32.6,1.56,0.0,2.436,2.436,0.609,4.18,2.546
2026-05-08 21:00:00,summer,21.0,0.25,0.0,0.0,0.0,32.1,1.19,0.0,2.336,2.336,0.584,4.18,2.441
2026-05-08 21:15:00,summer,21.25,0.25,0.0,0.0,0.0,31.5,1.77,0.0,2.22,2.22,0.555,4.18,2.32
2026-05-08 21:30:00,summer,21.5,0.25,0.0,0.0,0.0,31.6,1.87,0.0,2.103,2.103,0.526,4.18,2.198
2026-05-08 21:45:00,summer,21.75,0.25,0.0,0.0,0.0,30.8,1.78,0.0,1.967,1.967,0.492,4.18,2.056
2026-05-08 22:00:00,summer,22.0,0.25,0.0,0.0,0.0,30.3,1.81,0.0,1.854,1.854,0.464,2.6,1.205
2026-05-08 22:15:00,summer,22.25,0.25,0.0,0.0,0.0,29.9,1.83,0.0,1.729,1.729,0.432,2.6,1.124
2026-05-08 22:30:00,summer,22.5,0.25,0.0,0.0,0.0,29.6,2.47,0.0,1.575,1.575,0.394,2.6,1.024
2026-05-08 22:45:00,summer,22.75,0.25,0.0,0.0,0.0,29.3,1.1,0.0,1.433,1.433,0.358,2.6,0.931
2026-05-08 23:00:00,summer,23.0,0.25,0.0,0.0,0.0,28.6,1.68,0.0,1.295,1.295,0.324,2.6,0.842
2026-05-08 23:15:00,summer,23.25,0.25,0.0,0.0,0.0,28.0,1.38,0.0,1.16,1.16,0.29,2.6,0.754
2026-05-08 23:30:00,summer,23.5,0.25,0.0,0.0,0.0,28.2,2.19,0.0,1.004,1.004,0.251,2.6,0.653
2026-05-08 23:45:00,summer,23.75,0.25,0.0,0.0,0.0,27.6,2.77,0.0,0.902,0.902,0.226,2.6,0.586
2026-05-09 00:00:00,summer,0.0,0.25,0.0,0.0,0.0,27.5,2.31,0.0,0.714,0.714,0.178,2.6,0.464
2026-05-09 00:15:00,summer,0.25,0.25,0.0,0.0,0.0,27.0,1.88,0.0,0.573,0.573,0.143,2.6,0.372
2026-05-09 00:30:00,summer,0.5,0.25,0.0,0.0,0.0,27.0,1.62,0.0,0.496,0.496,0.124,2.6,0.322
2026-05-09 00:45:00,summer,0.75,0.25,0.0,0.0,0.0,26.7,1.12,0.0,0.415,0.415,0.104,2.6,0.27
2026-05-09 01:00:00,summer,1.0,0.25,0.0,0.0,0.0,27.1,2.51,0.0,0.349,0.349,0.087,2.6,0.227
2026-05-09 01:15:00,summer,1.25,0.25,0.0,0.0,0.0,26.6,1.84,0.0,0.312,0.312,0.078,2.6,0.203
2026-05-09 01:30:00,summer,1.5,0.25,0.0,0.0,0.0,26.9,2.21,0.0,0.292,0.292,0.073,2.6,0.19
2026-05-09 01:45:00,summer,1.75,0.25,0.0,0.0,0.0,26.2,1.62,0.0,0.256,0.256,0.064,2.6,0.166
2026-05-09 02:00:00,summer,2.0,0.25,0.0,0.0,0.0,26.1,1.81,0.0,0.25,0.25,0.062,2.6,0.163
2026-05-09 02:15:00,summer,2.25,0.25,0.0,0.0,0.0,25.7,1.75,0.0,0.225,0.225,0.056,2.6,0.146
2026-05-09 02:30:00,summer,2.5,0.25,0.0,0.0,0.0,26.3,1.87,0.0,0.218,0.218,0.054,2.6,0.142
2026-05-09 02:45:00,summer,2.75,0.25,0.0,0.0,0.0,25.7,2.3,0.0,0.248,0.248,0.062,2.6,0.161
2026-05-09 03:00:00,summer,3.0,0.25,0.0,0.0,0.0,26.1,1.34,0.0,0.234,0.234,0.059,2.6,0.152
2026-05-09 03:15:00,summer,3.25,0.25,0.0,0.0,0.0,26.3,0.99,0.0,0.231,0.231,0.058,2.6,0.15
2026-05-09 03:30:00,summer,3.5,0.25,0.0,0.0,0.0,26.3,1.63,0.0,0.216,0.216,0.054,2.6,0.14
2026-05-09 03:45:00,summer,3.75,0.25,0.0,0.0,0.0,26.5,2.31,0.0,0.235,0.235,0.059,2.6,0.153
2026-05-09 04:00:00,summer,4.0,0.25,0.0,0.0,0.0,26.4,2.14,0.0,0.288,0.288,0.072,2.6,0.187
2026-05-09 04:15:00,summer,4.25,0.25,0.0,0.0,0.0,26.7,2.8,0.0,0.289,0.289,0.072,2.6,0.188
2026-05-09 04:30:00,summer,4.5,0.25,0.0,0.0,0.0,26.8,1.24,0.0,0.33,0.33,0.083,2.6,0.215
2026-05-09 04:45:00,summer,4.75,0.25,0.0,0.0,0.0,27.1,1.54,0.0,0.398,0.398,0.1,2.6,0.259
2026-05-09 05:00:00,summer,5.0,0.25,0.0,0.0,0.0,27.2,2.18,0.0,0.447,0.447,0.112,2.6,0.291
2026-05-09 05:15:00,summer,5.25,0.25,0.0,0.0,0.0,27.8,2.11,0.0,0.542,0.542,0.136,2.6,0.352
2026-05-09 05:30:00,summer,5.5,0.25,0.0,0.0,0.0,28.4,2.2,0.0,0.62,0.62,0.155,2.6,0.403
2026-05-09 05:45:00,summer,5.75,0.25,0.0,0.0,0.0,28.7,1.94,0.0,0.715,0.715,0.179,2.6,0.465
2026-05-09 06:00:00,summer,6.0,0.25,0.005,0.0128,1.1,28.6,1.62,0.0,0.804,0.804,0.201,2.6,0.523
2026-05-09 06:15:00,summer,6.25,0.25,0.031,0.0735,26.6,29.4,1.37,0.13,0.901,0.771,0.193,2.6,0.501
2026-05-09 06:30:00,summer,6.5,0.25,0.164,0.1342,72.7,30.1,2.66,0.354,1.011,0.657,0.164,2.6,0.427
2026-05-09 06:45:00,summer,6.75,0.25,0.089,0.1946,134.9,30.4,2.31,0.651,1.135,0.484,0.121,2.6,0.315
2026-05-09 07:00:00,summer,7.0,0.25,0.037,0.2545,203.6,30.9,1.93,0.972,1.242,0.27,0.068,2.6,0.176
2026-05-09 07:15:00,summer,7.25,0.25,0.057,0.3136,264.1,31.6,1.79,1.248,1.382,0.134,0.033,2.6,0.087
2026-05-09 07:30:00,summer,7.5,0.25,0.116,0.3717,311.6,32.5,1.96,1.461,1.456,0.0,0.0,2.6,0.0
2026-05-09 07:45:00,summer,7.75,0.25,0.095,0.4285,376.8,32.8,1.4,1.743,1.5,0.0,0.0,2.6,0.0
2026-05-09 08:00:00,summer,8.0,0.25,0.234,0.4837,381.0,32.9,1.33,1.76,1.567,0.0,0.0,2.6,0.0
2026-05-09 08:15:00,summer,8.25,0.25,0.361,0.5372,369.7,33.9,2.23,1.715,1.628,0.0,0.0,2.6,0.0
2026-05-09 08:30:00,summer,8.5,0.25,0.331,0.5886,425.1,34.4,2.47,1.959,1.636,0.0,0.0,2.6,0.0
2026-05-09 08:45:00,summer,8.75,0.25,0.32,0.6379,471.3,34.9,1.37,2.134,1.643,0.0,0.0,2.6,0.0
2026-05-09 09:00:00,summer,9.0,0.25,0.292,0.6847,526.5,35.0,0.87,2.348,1.627,0.0,0.0,2.6,0.0
2026-05-09 09:15:00,summer,9.25,0.25,0.244,0.7288,596.5,36.4,1.04,2.625,1.565,0.0,0.0,2.6,0.0
2026-05-09 09:30:00,summer,9.5,0.25,0.244,0.7702,633.4,37.1,1.3,2.777,1.497,0.0,0.0,2.6,0.0
2026-05-09 09:45:00,summer,9.75,0.25,0.315,0.8086,613.7,37.4,1.5,2.703,1.424,0.0,0.0,2.6,0.0
2026-05-09 10:00:00,summer,10.0,0.25,0.317,0.8437,640.5,37.6,2.51,2.847,1.34,0.0,0.0,2.6,0.0
2026-05-09 10:15:00,summer,10.25,0.25,0.243,0.8756,728.3,38.0,1.5,3.152,1.248,0.0,0.0,2.6,0.0
2026-05-09 10:30:00,summer,10.5,0.25,0.256,0.9041,742.7,38.9,2.85,3.259,1.146,0.0,0.0,2.6,0.0
2026-05-09 10:45:00,summer,10.75,0.25,0.312,0.9289,715.0,39.2,1.33,3.073,1.049,0.0,0.0,2.6,0.0
2026-05-09 11:00:00,summer,11.0,0.25,0.284,0.9501,757.6,39.3,1.8,3.264,0.954,0.0,0.0,2.6,0.0
2026-05-09 11:15:00,summer,11.25,0.25,0.305,0.9675,752.5,39.8,2.77,3.283,0.853,0.0,0.0,2.6,0.0
2026-05-09 11:30:00,summer,11.5,0.25,0.315,0.9811,754.8,40.3,2.18,3.258,0.78,0.0,0.0,2.6,0.0
2026-05-09 11:45:00,summer,11.75,0.25,0.189,0.9908,882.2,41.3,2.15,3.731,0.685,0.0,0.0,2.6,0.0
2026-05-09 12:00:00,summer,12.0,0.25,0.251,0.9965,828.5,41.2,1.6,3.493,0.612,0.0,0.0,2.6,0.0
2026-05-09 12:15:00,summer,12.25,0.25,0.321,0.9982,762.7,41.3,1.05,3.204,0.561,0.0,0.0,2.6,0.0
2026-05-09 12:30:00,summer,12.5,0.25,0.458,0.996,625.2,41.0,2.64,2.745,0.523,0.0,0.0,2.6,0.0
2026-05-09 12:45:00,summer,12.75,0.25,0.439,0.9898,640.8,41.4,2.75,2.807,0.476,0.0,0.0,2.6,0.0
2026-05-09 13:00:00,summer,13.0,0.25,0.342,0.9797,727.3,41.5,2.28,3.136,0.436,0.0,0.0,2.6,0.0
2026-05-09 13:15:00,summer,13.25,0.25,0.307,0.9657,749.3,41.2,2.33,3.229,0.435,0.0,0.0,2.6,0.0
2026-05-09 13:30:00,summer,13.5,0.25,0.294,0.9479,746.6,42.4,2.09,3.19,0.422,0.0,0.0,2.6,0.0
2026-05-09 13:45:00,summer,13.75,0.25,0.366,0.9263,663.9,41.7,2.55,2.89,0.442,0.0,0.0,2.6,0.0
2026-05-09 14:00:00,summer,14.0,0.25,0.337,0.901,670.3,41.6,2.57,2.918,0.461,0.0,0.0,2.6,0.0
2026-05-09 14:15:00,summer,14.25,0.25,0.329,0.8721,653.6,42.1,2.15,2.829,0.485,0.0,0.0,2.6,0.0
2026-05-09 14:30:00,summer,14.5,0.25,0.259,0.8399,683.7,42.4,1.4,2.91,0.532,0.0,0.0,2.6,0.0
2026-05-09 14:45:00,summer,14.75,0.25,0.248,0.8043,660.6,42.2,1.48,2.827,0.589,0.0,0.0,2.6,0.0
2026-05-09 15:00:00,summer,15.0,0.25,0.218,0.7656,647.7,42.1,2.85,2.829,0.68,0.0,0.0,2.6,0.0
2026-05-09 15:15:00,summer,15.25,0.25,0.25,0.7239,587.7,41.6,1.96,2.564,0.763,0.0,0.0,2.6,0.0
2026-05-09 15:30:00,summer,15.5,0.25,0.255,0.6794,545.2,41.6,2.0,2.392,0.862,0.0,0.0,2.6,0.0
2026-05-09 15:45:00,summer,15.75,0.25,0.24,0.6323,512.4,41.2,1.89,2.258,0.993,0.0,0.0,2.6,0.0
2026-05-09 16:00:00,summer,16.0,0.25,0.228,0.5828,473.7,41.1,1.6,2.091,1.1,0.0,0.0,2.6,0.0
2026-05-09 16:15:00,summer,16.25,0.25,0.238,0.5311,421.9,40.5,1.8,1.884,1.207,0.0,0.0,2.6,0.0
2026-05-09 16:30:00,summer,16.5,0.25,0.216,0.4775,382.1,40.3,2.53,1.725,1.366,0.0,0.0,2.6,0.0
2026-05-09 16:45:00,summer,16.75,0.25,0.152,0.422,351.8,40.3,1.87,1.586,1.52,0.0,0.0,2.6,0.0
2026-05-09 17:00:00,summer,17.0,0.25,0.151,0.3651,295.8,39.7,1.89,1.346,1.643,0.297,0.074,2.6,0.193
2026-05-09 17:15:00,summer,17.25,0.25,0.128,0.3069,242.8,39.2,1.69,1.113,1.787,0.674,0.168,2.6,0.438
2026-05-09 17:30:00,summer,17.5,0.25,0.177,0.2477,176.3,37.8,1.9,0.82,1.925,1.105,0.276,2.6,0.718
2026-05-09 17:45:00,summer,17.75,0.25,0.235,0.1877,114.3,37.7,2.33,0.536,2.075,1.539,0.385,2.6,1.0
2026-05-09 18:00:00,summer,18.0,0.25,0.119,0.1273,68.6,37.3,2.0,0.324,2.226,1.902,0.475,2.6,1.236
2026-05-09 18:15:00,summer,18.25,0.25,0.049,0.0666,21.8,37.4,1.95,0.103,2.339,2.236,0.559,2.6,1.453
2026-05-09 18:30:00,summer,18.5,0.25,0.0,0.0059,0.5,36.4,1.98,0.0,2.434,2.434,0.609,2.6,1.582
2026-05-09 18:45:00,summer,18.75,0.25,0.0,0.0,0.0,36.1,1.83,0.0,2.522,2.522,0.63,2.6,1.639
2026-05-09 19:00:00,summer,19.0,0.25,0.0,0.0,0.0,35.3,1.61,0.0,2.596,2.596,0.649,2.6,1.687
2026-05-09 19:15:00,summer,19.25,0.25,0.0,0.0,0.0,34.9,1.23,0.0,2.644,2.644,0.661,2.6,1.719
2026-05-09 19:30:00,summer,19.5,0.25,0.0,0.0,0.0,34.9,1.62,0.0,2.648,2.648,0.662,2.6,1.721
2026-05-09 19:45:00,summer,19.75,0.25,0.0,0.0,0.0,34.4,1.7,0.0,2.643,2.643,0.661,2.6,1.718
2026-05-09 20:00:00,summer,20.0,0.25,0.0,0.0,0.0,33.7,0.8,0.0,2.627,2.627,0.657,2.6,1.708
2026-05-09 20:15:00,summer,20.25,0.25,0.0,0.0,0.0,33.7,2.55,0.0,2.594,2.594,0.648,2.6,1.686
2026-05-09 20:30:00,summer,20.5,0.25,0.0,0.0,0.0,33.0,1.41,0.0,2.534,2.534,0.633,2.6,1.647
2026-05-09 20:45:00,summer,20.75,0.25,0.0,0.0,0.0,32.8,2.1,0.0,2.456,2.456,0.614,2.6,1.596
2026-05-09 21:00:00,summer,21.0,0.25,0.0,0.0,0.0,32.3,1.91,0.0,2.371,2.371,0.593,2.6,1.541
2026-05-09 21:15:00,summer,21.25,0.25,0.0,0.0,0.0,31.4,2.26,0.0,2.258,2.258,0.565,2.6,1.468
2026-05-09 21:30:00,summer,21.5,0.25,0.0,0.0,0.0,31.0,1.99,0.0,2.143,2.143,0.536,2.6,1.393
2026-05-09 21:45:00,summer,21.75,0.25,0.0,0.0,0.0,30.9,1.7,0.0,2.013,2.013,0.503,2.6,1.308
2026-05-09 22:00:00,summer,22.0,0.25,0.0,0.0,0.0,30.3,1.37,0.0,1.899,1.899,0.475,2.6,1.234
2026-05-09 22:15:00,summer,22.25,0.25,0.0,0.0,0.0,30.0,1.88,0.0,1.72,1.72,0.43,2.6,1.118
2026-05-09 22:30:00,summer,22.5,0.25,0.0,0.0,0.0,29.6,1.63,0.0,1.582,1.582,0.396,2.6,1.028
2026-05-09 22:45:00,summer,22.75,0.25,0.0,0.0,0.0,29.1,1.17,0.0,1.408,1.408,0.352,2.6,0.915
2026-05-09 23:00:00,summer,23.0,0.25,0.0,0.0,0.0,28.6,1.09,0.0,1.292,1.292,0.323,2.6,0.84
2026-05-09 23:15:00,summer,23.25,0.25,0.0,0.0,0.0,28.0,1.06,0.0,1.153,1.153,0.288,2.6,0.749
2026-05-09 23:30:00,summer,23.5,0.25,0.0,0.0,0.0,28.1,2.84,0.0,1.045,1.045,0.261,2.6,0.679
2026-05-09 23:45:00,summer,23.75,0.25,0.0,0.0,0.0,27.9,1.13,0.0,0.939,0.939,0.235,2.6,0.61
2026-05-10 00:00:00,summer,0.0,0.25,0.0,0.0,0.0,27.3,1.44,0.0,0.762,0.762,0.191,2.6,0.495
2026-05-10 00:15:00,summer,0.25,0.25,0.0,0.0,0.0,26.5,1.91,0.0,0.609,0.609,0.152,2.6,0.396
2026-05-10 00:30:00,summer,0.5,0.25,0.0,0.0,0.0,27.7,1.6,0.0,0.504,0.504,0.126,2.6,0.328
2026-05-10 00:45:00,summer,0.75,0.25,0.0,0.0,0.0,27.1,1.96,0.0,0.417,0.417,0.104,2.6,0.271
2026-05-10 01:00:00,summer,1.0,0.25,0.0,0.0,0.0,26.7,2.26,0.0,0.35,0.35,0.087,2.6,0.227
2026-05-10 01:15:00,summer,1.25,0.25,0.0,0.0,0.0,26.3,2.04,0.0,0.316,0.316,0.079,2.6,0.205
2026-05-10 01:30:00,summer,1.5,0.25,0.0,0.0,0.0,26.2,1.87,0.0,0.281,0.281,0.07,2.6,0.183
2026-05-10 01:45:00,summer,1.75,0.25,0.0,0.0,0.0,26.3,1.71,0.0,0.248,0.248,0.062,2.6,0.161
2026-05-10 02:00:00,summer,2.0,0.25,0.0,0.0,0.0,26.4,1.3,0.0,0.236,0.236,0.059,2.6,0.153
2026-05-10 02:15:00,summer,2.25,0.25,0.0,0.0,0.0,26.4,1.7,0.0,0.244,0.244,0.061,2.6,0.159
2026-05-10 02:30:00,summer,2.5,0.25,0.0,0.0,0.0,25.9,2.1,0.0,0.244,0.244,0.061,2.6,0.159
2026-05-10 02:45:00,summer,2.75,0.25,0.0,0.0,0.0,26.2,1.5,0.0,0.235,0.235,0.059,2.6,0.153
2026-05-10 03:00:00,summer,3.0,0.25,0.0,0.0,0.0,26.0,2.24,0.0,0.217,0.217,0.054,2.6,0.141
2026-05-10 03:15:00,summer,3.25,0.25,0.0,0.0,0.0,26.3,2.23,0.0,0.236,0.236,0.059,2.6,0.153
2026-05-10 03:30:00,summer,3.5,0.25,0.0,0.0,0.0,26.2,1.73,0.0,0.236,0.236,0.059,2.6,0.153
2026-05-10 03:45:00,summer,3.75,0.25,0.0,0.0,0.0,26.4,1.28,0.0,0.259,0.259,0.065,2.6,0.168
2026-05-10 04:00:00,summer,4.0,0.25,0.0,0.0,0.0,26.5,2.25,0.0,0.288,0.288,0.072,2.6,0.187
2026-05-10 04:15:00,summer,4.25,0.25,0.0,0.0,0.0,27.0,1.16,0.0,0.306,0.306,0.076,2.6,0.199
2026-05-10 04:30:00,summer,4.5,0.25,0.0,0.0,0.0,26.7,1.97,0.0,0.369,0.369,0.092,2.6,0.24
2026-05-10 04:45:00,summer,4.75,0.25,0.0,0.0,0.0,27.2,2.13,0.0,0.428,0.428,0.107,2.6,0.278
2026-05-10 05:00:00,summer,5.0,0.25,0.0,0.0,0.0,27.6,1.85,0.0,0.49,0.49,0.122,2.6,0.319
2026-05-10 05:15:00,summer,5.25,0.25,0.0,0.0,0.0,28.2,3.05,0.0,0.561,0.561,0.14,2.6,0.365
2026-05-10 05:30:00,summer,5.5,0.25,0.0,0.0,0.0,27.7,2.13,0.0,0.622,0.622,0.155,2.6,0.404
2026-05-10 05:45:00,summer,5.75,0.25,0.0,0.0,0.0,28.5,2.19,0.0,0.714,0.714,0.178,2.6,0.464
2026-05-10 06:00:00,summer,6.0,0.25,0.047,0.0142,1.2,28.7,2.14,0.0,0.81,0.81,0.203,2.6,0.527
2026-05-10 06:15:00,summer,6.25,0.25,0.022,0.0748,27.6,29.5,2.67,0.135,0.93,0.795,0.199,2.6,0.517
2026-05-10 06:30:00,summer,6.5,0.25,0.003,0.1354,81.0,29.6,1.17,0.394,1.027,0.633,0.158,2.6,0.411
2026-05-10 06:45:00,summer,6.75,0.25,0.007,0.1957,143.4,30.0,1.96,0.692,1.145,0.453,0.113,2.6,0.294
2026-05-10 07:00:00,summer,7.0,0.25,0.006,0.2555,209.1,31.1,2.36,0.999,1.268,0.269,0.067,2.6,0.175
2026-05-10 07:15:00,summer,7.25,0.25,0.044,0.3145,267.7,31.4,1.69,1.265,1.332,0.067,0.017,2.6,0.044
2026-05-10 07:30:00,summer,7.5,0.25,0.006,0.3725,341.0,32.1,1.58,1.592,1.394,0.0,0.0,2.6,0.0
2026-05-10 07:45:00,summer,7.75,0.25,0.075,0.4292,384.0,33.0,2.07,1.783,1.475,0.0,0.0,2.6,0.0
2026-05-10 08:00:00,summer,8.0,0.25,0.085,0.4843,439.3,33.6,2.5,2.029,1.547,0.0,0.0,2.6,0.0
2026-05-10 08:15:00,summer,8.25,0.25,0.0,0.5377,532.5,34.2,1.76,2.411,1.584,0.0,0.0,2.6,0.0
2026-05-10 08:30:00,summer,8.5,0.25,0.0,0.5891,591.9,34.9,1.46,2.642,1.642,0.0,0.0,2.6,0.0
2026-05-10 08:45:00,summer,8.75,0.25,0.084,0.6383,603.9,35.7,2.19,2.708,1.627,0.0,0.0,2.6,0.0
2026-05-10 09:00:00,summer,9.0,0.25,0.101,0.685,643.8,35.9,1.69,2.852,1.612,0.0,0.0,2.6,0.0
2026-05-10 09:15:00,summer,9.25,0.25,0.182,0.7291,637.3,36.0,2.31,2.847,1.571,0.0,0.0,2.6,0.0
2026-05-10 09:30:00,summer,9.5,0.25,0.272,0.7704,613.2,36.9,1.95,2.724,1.513,0.0,0.0,2.6,0.0
2026-05-10 09:45:00,summer,9.75,0.25,0.334,0.8087,599.2,37.0,2.31,2.676,1.444,0.0,0.0,2.6,0.0
2026-05-10 10:00:00,summer,10.0,0.25,0.39,0.8438,581.4,37.3,1.37,2.567,1.366,0.0,0.0,2.6,0.0
2026-05-10 10:15:00,summer,10.25,0.25,0.265,0.8756,710.4,38.5,3.28,3.148,1.286,0.0,0.0,2.6,0.0
2026-05-10 10:30:00,summer,10.5,0.25,0.184,0.904,804.0,39.0,0.76,3.367,1.179,0.0,0.0,2.6,0.0
2026-05-10 10:45:00,summer,10.75,0.25,0.23,0.9288,787.6,39.3,1.1,3.331,1.075,0.0,0.0,2.6,0.0
2026-05-10 11:00:00,summer,11.0,0.25,0.242,0.95,796.1,39.3,1.5,3.394,0.995,0.0,0.0,2.6,0.0
2026-05-10 11:15:00,summer,11.25,0.25,0.223,0.9673,829.2,40.2,2.3,3.556,0.905,0.0,0.0,2.6,0.0
2026-05-10 11:30:00,summer,11.5,0.25,0.213,0.9809,850.6,40.6,2.19,3.626,0.786,0.0,0.0,2.6,0.0
2026-05-10 11:45:00,summer,11.75,0.25,0.288,0.9905,788.0,40.1,2.68,3.416,0.702,0.0,0.0,2.6,0.0
2026-05-10 12:00:00,summer,12.0,0.25,0.208,0.9962,869.1,41.0,1.97,3.675,0.608,0.0,0.0,2.6,0.0
2026-05-10 12:15:00,summer,12.25,0.25,0.188,0.998,890.0,41.2,1.89,3.744,0.538,0.0,0.0,2.6,0.0
2026-05-10 12:30:00,summer,12.5,0.25,0.214,0.9957,863.7,41.8,1.67,3.619,0.479,0.0,0.0,2.6,0.0
2026-05-10 12:45:00,summer,12.75,0.25,0.218,0.9895,854.0,41.6,1.51,3.574,0.443,0.0,0.0,2.6,0.0
2026-05-10 13:00:00,summer,13.0,0.25,0.236,0.9794,827.9,41.7,1.75,3.493,0.422,0.0,0.0,2.6,0.0
2026-05-10 13:15:00,summer,13.25,0.25,0.381,0.9654,679.3,41.3,1.82,2.929,0.415,0.0,0.0,2.6,0.0
2026-05-10 13:30:00,summer,13.5,0.25,0.365,0.9476,680.5,41.8,1.91,2.931,0.423,0.0,0.0,2.6,0.0
2026-05-10 13:45:00,summer,13.75,0.25,0.34,0.926,687.4,42.1,1.93,2.955,0.44,0.0,0.0,2.6,0.0
